day,time,C01,C02,C06,C07_minus_C14,C11,C12,C13,C14,C15,C16,temperature,humidity,pressure
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.692627506055615,11.664672088746808,29.833542549683052
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.73385205322016,11.696064132409907,29.829643542742375
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.77168872258977,11.726905063012685,29.82556088593831
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.80618486381001,11.757220662569738,29.821288662897587
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.83739187377188,11.787037069245896,29.816820885016526
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.86536427194891,11.816380445392143,29.812151493755973
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.890158882223204,11.845276683244991,29.80727436354067
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.91183411511103,11.873751147748266,29.80218330531291
8,201811081900,high,high,high,normal,high,normal,high,high,high,high,55.503082259775006,10.214259966570804,29.89648546117049
8,201811081900,high,high,high,normal,high,normal,high,high,high,high,55.565900459355525,10.240000565347133,29.896098774454188
8,201811081900,high,high,high,normal,high,normal,high,high,high,high,55.63319699266682,10.267474404733267,29.895685295555225
8,201811081900,high,high,high,normal,high,normal,high,high,high,high,55.70491157693031,10.29665526904645,29.895243805241172
8,201811081900,high,high,high,normal,high,normal,high,high,high,high,55.78093964790468,10.327501786145682,29.89477294502283
8,201811081900,high,high,high,normal,high,normal,high,high,high,high,55.861132015107394,10.35995756463911,29.894271200550975
8,201811081900,high,high,high,normal,high,normal,high,high,high,high,55.94529545776045,10.393951656746397,29.893736886564806
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.03319428313061,10.429399346537503,29.89316813383786
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.12455283127704,10.466203250215251,29.89256287850338
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.219058871863275,10.504254702209732,29.891918854054296
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.31636780202195,10.543435388925833,29.891233586209722
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.41610752288027,10.583619182085599,29.890504390744557
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.51788383775589,10.62467411410436,29.889728374123557
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.62128622164225,10.666464438539409,29.888902437082265
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.72589375949672,10.70885270780524,29.888023280493627
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.831281093401,10.75170181116117,29.8870874134798
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.93702420082077,10.794876914714836,29.886091163235992
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.04270585108507,10.838247253997434,29.885030686136194
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.14792060827884,10.881687738184931,29.883901979655445
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.25227927549582,10.925080335052,29.882700894651713
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.35541270461354,10.968315216284003,29.881423147580648
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.456974925485156,11.011291653176482,29.880064332264155
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.55664557697993,11.053918662461792,29.878619930893414
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.65413164819727,11.096115410553434,29.877085324015642
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.74916856040717,11.13781139160597,29.875455799324122
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.84152063820451,11.178946400279155,29.8737265591417
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.93098103169076,11.219470323928084,29.87189272655257
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.017371160285315,11.259342781180628,29.86994935019642
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.10053975344643,11.29853263471912,29.867891407786892
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.180361564475916,11.337017405671997,29.865713808457947
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.25673583150135,11.374782615683284,29.86341139406949
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.329584555246065,11.411821080640253,29.860978939626037
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.39885065698586,11.448132177463105,29.85841115297299
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.46449607282546,11.483721102525145,29.855702673940307
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.526499832537866,11.518598137307354,29.852848073101644
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.58485616327076,11.552777934000797,29.84984185031129
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.63957264841467,11.586278830809258,29.84667843309087
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.690668480203044,11.619122205668157,29.84335217546981
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.738172792518796,11.651331870460957,29.839857356284238
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.78212312876565,11.682933513132467,29.836188178494
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.82256402213454,11.713954186310241,29.83233876856364
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.85954570394637,11.74442184394696,29.828303176399103
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.89312293842743,11.774364925156592,29.82407537584508
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.92335398178471,11.803811983033174,29.819649265795352
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.95029966049022,11.832791357987862,29.81501867198041
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.974022563642954,11.86133089075512,29.810177349445837
8,201811081900,high,high,high,low,high,high,high,high,high,high,58.99458634171511,11.889457674015299,29.805118985768562
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.52216252513036,10.219839376722824,29.896728182605305
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.587677133485556,10.246355934356169,29.89637465718208
8,201811081900,high,high,high,normal,high,normal,high,high,high,high,55.65785518455488,10.27465095083732,29.895997411049517
8,201811081900,high,high,high,normal,high,normal,high,high,high,high,55.73262448933921,10.304693259391271,29.89559529190045
8,201811081900,high,high,high,normal,high,normal,high,high,high,high,55.81186519428617,10.336435557795092,29.895166981011233
8,201811081900,high,high,high,normal,high,normal,high,high,high,high,55.89540958374211,10.369814624529461,29.894710974597025
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,55.98304293258789,10.404751894323054,29.89422556734723
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.074505426119714,10.441154390057747,29.893708838665038
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.16949512075493,10.47891599312256,29.893158642041467
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.26767187536534,10.517919019789982,29.89257259787414
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.3686621418261,10.558036058005428,29.89194808990148
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.47206446869152,10.59913200827979,29.891282265294176
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.577455535015105,10.641066262507888,29.890572038149248
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.684396539387606,10.683694955756591,29.889814096433742
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.7924397159214,10.726873215454832,29.88900491155639
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.901134797253405,10.770457345090616,29.888140750401593
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.0100352292021,10.814306879464455,29.887217689136897
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.1187039721607,10.858286459273012,29.88623162822444
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.22671875061956,10.902267483118813,29.88517830804282
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.3336766441647,10.946129506756288,29.884053324554632
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.43919794742407,10.989761371465885,29.88285214450729
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.542929260219104,11.03306205504984,29.881570119728504
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.64454580094034,11.075941249539085,29.880202500161996
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.743752964280716,11.118319678783834,29.878744445381976
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.84028716785272,11.160129176379568,29.877191034416345
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.93391605045929,11.201312549771464,29.875537273796095
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.02443809756567,11.241823259841642,29.873778103827924
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.11168177726044,11.281624947025945,29.871908403153967
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.195504273011146,11.32069083517328,29.869922991718322
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.27578989868833,11.359003043297161,29.867816632301505
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.35244827728916,11.396551833308333,29.865584030813057
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.425412358405616,11.433334819069023,29.863219835551135
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.49463634154672,11.46935615896152,29.860718635643654
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.56009356353298,11.504625750790025,29.858074958886004
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.621774398998504,11.539158444477783,29.855283269182387
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.67968421396375,11.572973284794186,29.852337963784755
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.733841401530995,11.606092793151223,29.849233370424837
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.784275536940775,11.638542296331606,29.8459637449814
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.83102563514871,11.670349303245507,29.84252326865881
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.874138564779315,11.701542936163793,29.838906046303848
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.91366759218724,11.732153414030783,29.835106104872096
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.94967106919579,11.762211588449718,29.83111739255472
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.982211260370676,11.791748530641618,29.826933778569586
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.01135330541948,11.820795166372983,29.822549053667032
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.03716430955145,11.849381957706198,29.817956931412446
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.05971255480205,11.877538626091413,29.81315105025511
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.42208800329725,10.17736010220818,29.89755135445932
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.48075077078861,10.201025192506856,29.897271257574573
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.61271261618444,10.253888117345767,29.896654046879483
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.68598758632303,10.283063098889357,29.89631524764249
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.764027025554824,10.314023676919016,29.8959549209566
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.846693465636896,10.34671586440527,29.895571777108238
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,55.93379817859045,10.38106883399412,29.89516430825838
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.025102347738816,10.416995627901072,29.894730770706094
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.12031941973873,10.454394256989866,29.89426917070277
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.21911859758696,10.493149165413316,29.89377725429051
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.32112938478643,10.533133020931837,29.893252501475917
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.42594704475232,10.574208776544141,29.892692124867832
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.53313880167584,10.616231937671705,29.892093072738117
8,201811081900,high,high,high,high,high,normal,high,high,high,high,56.642250570056845,10.659052959034973,29.89145203612265
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.75281401047923,10.702519697518126,29.890765459881266
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.864353655250966,10.746479837219514,29.89002955669874
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.976393902843945,10.79078321778273,29.889240323706744
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.08846566806706,10.83528399861392,29.888393560855416
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.20011251190393,10.879842604520388,29.88748489030516
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.310896107331665,10.924327410665747,29.886509776104795
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.420400935386645,10.968616138366311,29.885463543476984
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.52823814505852,11.012596946909348,29.884341397114714
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.63404854870537,11.056169219403932,29.88313843799758
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.737504759648765,11.099244052098996,29.881849678350907
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.83831250856957,11.141744466042681,29.880470054491067
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.93621119965803,11.183605367302091,29.87899443741481
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.03097378541572,11.224773287024073,29.877417641096415
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.12240605081278,11.26520593555668,29.875734428549038
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.210345403574436,11.304871605880727,29.87393951578145
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.294659268396785,11.343748460982349,29.87202757384144
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.375243179797565,11.381823737905137,29.869993229177272
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.45201866204349,11.419092898372803,29.867831062576133
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.524930976082864,11.455558752415776,29.865535606949287
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.593946803520566,11.491230577636765,29.86310134423541
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.65905192714888,11.526123252883394,29.8605227016833
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.720248956974416,11.56025642130954,29.857794047761768
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.777555140559116,11.593653694299778,29.85490968792133
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.83100028468773,11.626341904308045,29.851863860326034
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.88062482358657,11.658350413397256,29.848650732232677
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.926478012896496,11.689710477401297,29.8452643959618
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.968616301794896,11.720454671054249,29.8416988661526
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.007101852959,11.750616370571953,29.837948077274522
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.04200122149578,11.780229293265226,29.834005881922785
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.07338418597856,11.80932709156939,29.829866049897095
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.10132272472594,11.837942997654379,29.825522268110042
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.12589012796293,11.866109516770804,29.820968141382227
8,201811081900,high,high,high,low,high,high,high,high,high,high,59.14716023695838,11.893858163227037,29.8161971941272
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.44190414816578,10.183610332635329,29.897736156842758
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.503294854877815,10.208075078738057,29.897486792638258
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.56976949527026,10.234436762097037,29.89722198921623
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.64133144091982,10.262688118095967,29.89694109040133
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.717932127327714,10.292804066299638,29.896643260832914
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.799468918850906,10.324741313451572,29.89632745811986
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.88578411911181,10.358438359727199,29.895992407147563
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,55.976665230087804,10.393815932818082,29.89563657743737
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.07184651460018,10.430777857126996,29.895258164376767
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.171011862176165,10.469212346516912,29.894855075005363
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.27379890072186,10.50899368991035,29.894424918862278
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.37980424009868,10.549984280936084,29.893965004187514
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.48858968250165,10.592036927059363,29.893472339534213
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.599689193589136,10.634997361656657,29.89294364063368
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.712616387811146,10.678706872442278,29.892375341961287
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.826872294936,10.723004963062932,29.8917636127563
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.94195312120349,10.767731955487605,29.891104376239483
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.05735778219823,10.812731458357247,29.89039333152279
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.172594977124085,10.857852629923928,29.88962597712909
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.28718961883271,10.90295217965979,29.888797635214395
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.40068847338413,10.947896067278592,29.887903475607878
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.51266490743154,10.992560873576323,29.886938538875448
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.622722686643904,11.03683483279136,29.885897757733364
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.730498810882686,11.080618530201743,29.88477597628053
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.835665409723035,11.123825280764512,29.883567966668725
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.937930753488345,11.166381214280525,29.882268442978695
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.03703945953192,11.208225099702938,29.880872072211176
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.13277199066506,11.249307945765343,29.879373482423922
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.224943552773375,11.289592417287158,29.87776726815135
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.31340250252585,11.329052106647856,29.876047993324043
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.398028374549774,11.367670698356962,29.87421019196484
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.4787296317364,11.405441061813985,29.872248366976947
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.55544123348132,11.442364303628816,29.870156987359078
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.628122105825014,11.478448806650151,29.867930484185912
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.69675258552001,11.513709278414048,29.86556324568342
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.76133189778447,11.548165827323038,29.86304961171018
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.821875715617615,11.58184308072701,29.860383867929926
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.87841383738731,11.614769355275127,29.857560239931253
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.93098800683967,11.646975886352676,29.85457288742981
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.9796499079884,11.678496122054113,29.851415899265497
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.02445930953403,11.709365080295235,29.848083288098536
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.06548240923244,11.739618773127503,29.84456898656316
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.102790343467504,11.769293693541986,29.840866843805255
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.13645787045308,11.798426363266547,29.836970622945447
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.166562217243765,11.827052937968695,29.832873999459547
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.193182081125926,11.855208865196541,29.828570560514567
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.216396773760536,11.882928592512686,29.824053805310125
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.46493936572261,10.191027498070287,29.897925984218144
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.52929473367608,10.216359566622382,29.897709520799015
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.59894707792171,10.243639369021075,29.897481164070488
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.673889003038845,10.272854710873165,29.89724036442665
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.754056964118014,10.30397434987067,29.896986359501224
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.839329169087364,10.336947653662035,29.896718142744728
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,55.92952477265874,10.371704706987078,29.896434434970637
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.02440446839929,10.408156891868503,29.89613365993605
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.12367252841576,10.446197944592722,29.895813924900953
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.22698027665977,10.48570547167987,29.895473006924533
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.33393091598533,10.526542885454086,29.895108345419832
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.444085565697534,10.56856169982162,29.894717041210747
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.556970309934776,10.611604109884263,29.89429586204009
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.672084013644735,10.655505766700097,29.89384125420855
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.7889066216048,10.700098648802799,29.893349359575687
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.9069076740713,10.745213937232755,29.89281603746576
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.025554720428914,10.790684792934831,29.892236889938587
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.144321386160016,10.83634895614131,29.89160728970025
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.26269484667088,10.882051093099664,29.890922409334316
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.38018251523026,10.927644833863551,29.89017725075176
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.496317799650136,10.972994462053666,29.88936667381916
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.61066483391623,11.01797623526998,29.888485423260466
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.72282214183694,11.062479331797778,29.88752815309492
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.83242523644823,11.106406434303986,29.886489448060146
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.939148199396875,11.149673973808538,29.88536384165895
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.04270431710262,11.192212066882009,29.884145830650745
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.142845874601,11.233964185689576,29.882829885972377
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.23936322361376,11.27488660429156,29.881410460214003
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.33208324916712,11.314947665803325,29.879881991888254
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.4208673600764,11.354126914060878,29.878238906814918
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.50560912401389,11.392414130761875,29.87647561699949
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.58623165909519,11.429808315170163,29.874586517415583
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.662684882233584,11.466316638818125,29.872565981109556
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.73494270112535,11.501953402605725,29.870408353039245
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.80300022265823,11.53673901862592,29.868107943035685
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.86687103660124,11.570699034161962,29.865659018246923
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.926584620210505,11.603863210808468,29.86305579538586
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.98218389736485,11.636264667667286,29.860292433064078
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.03372297260513,11.66793909390456,29.857363024360165
8,201811081900,high,high,high,low,high,high,high,high,high,high,59.081265069040946,11.698924034567613,29.854261590365684
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.12488063958772,11.729258246779933,29.850982073566644
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.164645699535114,11.758981128969292,29.847518332881144
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.200640340907725,11.788132217147213,29.843864139228888
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.23294743408092,11.816750745608074,29.840013172184584
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.261651503740005,11.84487526748843,29.835959017694368
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.28683776709987,11.872543329677889,29.83169516688435
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.30859132046516,11.899791198861017,29.82721501599985
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.55910900444947,10.225980886945539,29.897943788283495
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.632194908488,10.254248113651714,29.89775463341976
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.71077279282304,10.284494463273933,29.89755692137763
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.794761298179395,10.316681604394812,29.89734994928387
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.88401640109231,10.35075060041635,29.897132727838834
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,55.97833086455565,10.386622144169893,29.896903950206124
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.077435251327145,10.424197314301082,29.89666196612444
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.1810005404987,10.463358852223628,29.896404762311622
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.28864231444359,10.503972933874362,29.89612994998085
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.39992640828325,10.545891386338663,29.895834759977973
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.51437584310062,10.588954277464287,29.89551604569773
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.63147880273953,10.632992788568416,29.895170293570118
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.750697368429364,10.677832267981907,29.894793640581042
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.871476684462245,10.723295354272393,29.89438189778487
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.99325425251104,10.769205065414686,29.893930579090778
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.11546900274696,10.81538774408873,29.8934349334502
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.237569876059,10.86167577382002,29.892889979467892
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.35902365698615,10.907909989147228,29.89229054085484
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.479321860988684,10.953941724581005,29.891631281416583
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.597986535851405,10.999634467011864,29.890906738383052
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.714574896213584,11.044865096198263,29.890111353077106
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.828682766861924,11.089524716443696,29.889239498142746
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.939946861127986,11.133519098537114,29.88828550079008
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.04804596307165,11.176768763811488,29.88724366174684
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.15270111498295,11.219208751545555,29.886108269821612
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.25367493451415,11.260788116831982,29.88487361217181
